ID,Region,Date,Weekday,Apartment,Beds,Review,Pic Quality,Price,Accept
23512,6,249,5,0,1,4.770843246,0.979547317,332.9670905,0
23513,7,117,6,1,2,4.898439937,0.987234746,515.1635165,0
23514,8,131,6,1,2,4.521415269,0.403702661,464.543417,0
23515,6,116,5,1,2,4.184277352,0.663978482,399.0454252,0
23516,4,13,7,0,2,4.653546015,0.832775852,261.2161856,0
23517,6,235,5,1,2,4.669967126,0.974073472,411.4640806,0
23518,9,119,1,1,1,4.500985587,0.878949135,393.4445969,0
23519,10,178,4,0,2,4.820398993,0.873768621,460.1798946,0
23520,7,145,6,1,1,4.855103989,0.58021659,298.7440393,0
23521,1,32,5,1,1,3.74661305,0.886575841,217.9001487,1
23522,1,212,3,1,1,4.838883098,0.820232573,346.5335506,0
23523,9,68,6,0,1,3.878506978,0.547149977,177.252731,1
23524,4,221,5,1,1,4.59299941,0.36879192,224.6434959,1
23525,2,107,3,0,2,4.808920211,0.99624365,385.1573455,0
23526,2,130,5,0,1,4.209514201,0.470120071,197.1421232,0
23527,10,140,1,1,1,4.460937895,0.988891798,233.6275627,0
23528,10,245,1,0,1,3.349187209,0.638588211,263.6100829,0
23529,6,143,4,1,2,4.324307867,0.727022211,400.4407352,0
23530,1,66,4,1,2,3.235259516,0.848107006,334.2852621,0
23531,3,257,6,1,1,4.306526616,0.985471631,411.8556839,0
23532,9,85,2,1,1,4.117385791,0.626528157,250.6916646,0
23533,10,14,1,1,1,3.924191821,0.457638055,153.9058262,0
23534,9,361,5,1,1,4.997270621,0.936668153,359.1334593,0
23535,8,11,5,1,1,3.030406787,0.611689997,170.9454092,1
23536,6,203,1,1,1,3.294211269,0.963798667,205.8960139,0
23537,6,280,1,1,4,4.794615512,0.722190751,505.9094412,1
23538,9,212,3,1,1,4.772747835,0.808940377,374.656586,0
23539,2,186,5,1,3,4.764903441,0.634418464,528.4727863,0
23540,2,310,3,1,2,3.986183751,0.581763281,352.7132437,0
23541,2,74,5,1,2,4.678359869,0.910231751,287.9168346,0
23542,2,37,3,0,2,4.74174136,0.805669297,382.6351922,0
23543,2,86,3,1,1,4.588892794,0.596747158,122.5549848,0
23544,7,33,6,0,1,4.460454263,0.967494926,278.8591341,0
23545,7,28,1,0,1,4.925274593,0.921896547,200.7314925,1
23546,9,11,5,1,2,3.252517013,0.849216903,235.9665855,1
23547,1,252,1,1,1,4.632398761,0.513055163,315.1560257,0
23548,3,177,3,1,2,4.425777606,0.996553246,278.4759146,1
23549,7,119,1,1,2,4.626812812,0.245682624,257.1545373,1
23550,7,150,4,1,1,4.647061614,0.491486505,252.1248373,1
23551,2,335,7,1,1,4.406718462,0.700831508,348.2933295,0
23552,4,23,3,1,2,4.234313738,0.58301957,255.4288712,0
23553,1,332,4,1,1,3.917871005,0.967569558,236.9312339,0
23554,1,1,2,1,1,3.968707216,0.62440595,223.1161828,0
23555,5,338,3,1,1,4.110833972,0.34821666,201.8846666,0
23556,5,288,2,1,1,4.688607487,0.997747825,210.9780867,1
23557,3,307,7,1,3,4.967045857,0.812784328,498.4653548,0
23558,5,261,3,0,1,4.955978055,0.611227787,373.3141545,0
23559,1,329,1,1,1,4.194660702,0.327989577,217.4478654,0
23560,9,187,6,1,1,4.876699356,0.615297065,274.188571,1
23561,6,299,6,1,1,4.0821347,0.956816756,224.6381451,0
23562,7,126,1,1,2,4.904515501,0.957011091,522.3058685,0
23563,7,355,6,1,3,4.983922674,0.423846534,377.1282915,0
23564,2,303,3,1,1,4.668212171,0.847021626,245.0369927,0
23565,3,212,3,1,1,4.814956022,0.998300749,296.569763,0
23566,5,298,5,1,1,4.819815692,0.597577807,286.963027,1
23567,1,128,3,1,2,4.261677598,0.894083193,386.8902519,0
23568,1,173,6,1,3,4.650495939,0.99915576,516.6564821,1
23569,6,160,7,1,3,4.717817723,0.827191011,463.3404469,0
23570,5,365,2,0,1,3.785662877,0.512070126,133.0282992,1
23571,4,195,7,1,2,4.301932454,0.927543323,269.3910528,1
23572,3,296,3,1,1,4.68921753,0.914194376,187.4625914,0
23573,10,160,7,1,3,4.732080601,0.67124655,440.5489737,0
23574,4,286,7,1,1,4.478850476,0.856251651,209.3349463,0
23575,1,95,5,1,1,4.204101319,0.247684237,190.1996056,1
23576,2,259,1,1,1,4.81556372,0.340006247,303.7241667,0
23577,4,1,2,1,1,4.683112994,0.780505212,188.5047699,0
23578,1,44,3,0,2,4.669487448,0.896385453,435.181574,0
23579,3,280,1,1,2,4.524710708,0.94164694,352.8211338,0
23580,8,265,7,1,1,4.811231906,0.749997968,231.0476637,0
23581,6,96,6,1,1,4.149679813,0.931202755,357.4600758,0
23582,5,103,6,1,2,4.963391614,0.949714547,500.8240832,0
23583,3,326,5,0,1,3.872516393,0.874100278,319.7851144,0
23584,3,76,7,0,1,4.540551403,0.610513018,229.3474752,0
23585,1,109,5,1,1,3.820454944,0.296804191,281.1949704,0
23586,8,250,6,1,1,4.692201065,0.757496564,248.6576038,0
23587,9,165,5,1,2,4.564350472,0.856785303,345.1411114,1
23588,10,289,3,1,4,4.535647359,0.929462581,551.7100683,0
23589,10,186,5,0,1,4.232150579,0.327095082,321.5018043,0
23590,1,296,3,1,1,4.199746086,0.853144821,195.2800997,0
23591,10,283,4,0,1,4.990719259,0.275129075,347.0801757,0
23592,1,325,4,1,3,4.643035172,0.974931241,451.5395001,0
23593,5,75,6,1,1,4.992299167,0.934296093,357.3828364,0
23594,5,96,6,0,2,4.748621726,0.60942914,339.5216214,1
23595,5,77,1,1,1,4.54362014,0.987925968,280.4840621,0
23596,4,320,6,1,2,4.909298386,0.799871413,330.5828399,1
23597,8,246,2,1,3,4.954399736,0.993644644,474.655292,0
23598,6,162,2,1,2,3,0.691862877,140.6659144,0
23599,1,309,2,1,3,4.815341237,0.724383493,386.9756686,0
23600,4,361,5,1,2,4.910048261,0.343917213,363.8115875,0
23601,9,166,6,1,2,4.521098936,0.511525418,461.7239634,0
23602,2,313,6,1,1,4.608703794,0.937090272,305.709705,1
23603,4,352,3,1,1,4.754487768,0.675795106,173.186753,1
23604,2,202,7,0,2,4.036763302,0.374901914,249.1576652,0
23605,7,233,3,0,1,4.535582157,0.931354482,178.4991391,1
23606,4,60,5,1,1,3.625102198,0.427482309,189.4321903,0
23607,1,35,1,1,3,4.486941182,0.383453345,462.9736801,0
23608,3,84,1,0,2,3.024598624,0.322645734,294.1229376,0
23609,7,121,3,1,1,3.808790007,0.995914539,260.5904341,1
23610,1,64,2,1,1,4.73028824,0.591611655,236.1401099,0
23611,7,95,5,1,2,4.74871685,0.644686359,480.5631507,0
23612,7,12,6,1,2,4.792872164,0.947256079,413.5037561,0
23613,8,56,1,1,1,4.857778756,0.952209365,200.9279257,0
23614,1,208,6,1,1,4.925883055,0.799920534,271.6579042,0
23615,5,363,7,0,1,4.726453074,0.309686175,309.8286199,0
23616,1,215,6,1,2,3.664070434,0.500717722,250.3887832,0
23617,4,295,2,1,1,4.96836882,0.749275661,325.924677,0
23618,9,99,2,1,2,3.989291925,0.827648095,314.8067137,0
23619,3,94,4,1,1,4.438169672,0.861268333,297.956715,0
23620,8,57,2,1,1,3.521299218,0.961126061,96.72615999,0
23621,1,183,2,1,1,4.881081975,0.62121121,140.083296,0
23622,6,70,1,1,1,4.800194631,0.419930458,342.2526423,0
23623,4,114,3,1,2,4.542113508,0.513178821,332.2150494,1
23624,3,307,7,1,2,4.370149478,0.688527963,425.3880989,0
23625,4,70,1,1,1,4.904756242,0.849714453,219.9210954,1
23626,10,147,1,1,1,4.888715773,0.938639408,426.2134661,0
23627,2,324,3,1,1,4.334745729,0.810542582,235.3176384,0
23628,7,157,4,1,1,4.986418008,0.993867747,392.6523534,1
23629,8,55,7,1,2,4.966554178,0.983160766,356.4258046,1
23630,6,304,4,1,1,4.649160965,0.802490545,199.9777989,1
23631,1,28,1,1,1,4.025124915,0.836778522,143.3551748,1
23632,5,144,5,0,1,4.540263731,0.909650252,235.7822924,1
23633,9,351,2,1,1,4.988428389,0.633757491,272.1158462,0
23634,2,251,7,1,1,4.761314859,0.918629815,370.8505507,0
23635,7,3,4,0,1,4.487368335,0.833192002,330.4850843,0
23636,10,160,7,1,2,4.355686261,0.533716654,313.2819048,0
23637,4,293,7,1,2,4.060272259,0.887924572,354.1883423,0
23638,2,1,2,1,2,4.685956001,0.87848446,165.5906352,1
23639,5,155,2,1,3,4.684178391,0.54566342,330.5563807,0
23640,3,306,6,0,1,4.752988313,0.726152553,308.0964059,0
23641,4,262,4,1,2,4.518875905,0.697533562,350.4856472,0
23642,1,343,1,1,1,4.947688962,0.938055404,282.5175492,1
23643,4,203,1,1,1,4.791383011,0.669094618,225.5235743,0
23644,10,181,7,1,2,4.667919107,0.458566003,331.4906162,1
23645,9,177,3,0,1,4.984316462,0.997150644,358.315579,0
23646,9,90,7,1,3,4.604996383,0.602422877,452.5035768,0
23647,7,317,3,0,1,4.04714125,0.612288952,104.3717532,0
23648,5,268,3,1,1,4.994225528,0.116585245,214.5516751,0
23649,10,346,4,1,1,4.823155141,0.810135627,284.1197788,1
23650,7,259,1,0,1,4.86468224,0.999641342,215.2582044,0
23651,8,118,7,1,1,4.799688422,0.970150637,311.1065197,0
23652,8,204,2,1,2,4.462146143,0.455821253,359.6549288,0
23653,2,290,4,1,3,3.795200644,0.168212389,277.0023342,1
23654,1,106,2,1,2,4.175079406,0.979946434,329.8967965,0
23655,7,127,2,1,1,4.508009153,0.83693399,302.2524305,0
23656,8,160,7,1,1,4.476845347,0.456825885,192.0420608,1
23657,7,198,3,1,1,4.544293128,0.816217978,279.7134449,0
23658,5,223,7,1,1,4.636264199,0.930914207,406.6661602,0
23659,9,222,6,1,3,3,0.862481953,258.5715959,1
23660,1,139,7,0,1,4.561285007,0.910113293,366.2072195,0
23661,1,31,4,1,2,4.982629965,0.929239222,506.6161258,0
23662,7,4,5,1,2,4.566855483,0.864016869,425.8799042,0
23663,8,343,1,0,1,3,0.959914773,251.9763448,0
23664,3,324,3,0,1,4.727636902,0.794360558,207.5485395,1
23665,5,342,7,1,1,4.63901607,0.453178127,197.7939832,1
23666,3,31,4,1,1,4.016351004,0.954256998,330.3203202,0
23667,6,12,6,1,1,4.58657145,0.867212836,276.4400904,1
23668,9,15,2,1,2,4.724822391,0.927904482,187.7230995,0
23669,9,325,4,1,1,4.480912241,0.987381644,382.1569533,0
23670,8,315,1,1,1,3.525268674,0.265205981,184.537307,1
23671,3,152,6,1,2,4.05281666,0.787963118,360.9578178,0
23672,2,229,6,1,3,4.973592211,0.972560876,410.7206794,0
23673,9,336,1,0,1,4.340620618,0.52824723,336.2621087,0
23674,2,203,1,1,1,4.652990963,0.947784825,374.708392,0
23675,5,132,7,1,1,4.893715675,0.919705516,423.3622435,0
23676,7,79,3,1,1,4.891885127,0.9467281,253.106498,1
23677,8,303,3,1,1,4.75382719,0.919200589,183.0588445,0
23678,9,288,2,1,1,4.899552376,0.851033714,237.4450612,0
23679,4,133,1,1,1,3.758557206,0.131475518,164.6491257,0
23680,10,91,1,1,1,4.82638903,0.891560689,386.9403099,0
23681,4,259,1,1,1,4.917686657,0.885364569,424.4818857,0
23682,9,133,1,0,2,4.285860541,0.06958535,228.5475917,0
23683,9,56,1,0,1,4.943665625,0.432935342,176.3778174,0
23684,7,188,7,1,1,3.835463339,0.877266283,173.1254546,0
23685,2,299,6,1,1,3.331738196,0.753741537,245.7258819,0
23686,8,307,7,0,2,3.754057743,0.972939185,208.1266654,1
23687,4,146,7,1,2,4.955809746,0.950117484,315.2792116,1
23688,10,77,1,0,2,4.929592112,0.876351203,411.524719,0
23689,8,313,6,1,2,4.528607086,0.946121714,411.91816,1
23690,1,346,4,1,2,4.438447992,0.93298286,313.2226603,0
23691,10,290,4,1,1,4.731102852,0.882554189,258.7056502,0
23692,4,106,2,0,1,4.598041996,0.552780696,354.6884178,0
23693,9,178,4,1,1,4.820633131,0.618597786,349.2483277,0
23694,5,66,4,0,1,4.785483634,0.842436262,311.4232315,0
23695,8,20,7,1,1,4.288059315,0.805110624,214.4815084,1
23696,1,354,5,1,1,3.593095478,0.275193259,267.8905157,0
23697,9,59,4,0,1,4.176597342,0.914613048,334.7133167,0
23698,6,264,6,1,1,4.35248689,0.879012118,216.2096669,0
23699,2,127,2,1,1,3.994683268,0.985286898,265.9289936,0
23700,10,237,7,1,2,4.675972823,0.366946437,356.0293169,0
23701,1,251,7,1,2,4.063761482,0.723884359,282.3962362,0
23702,6,292,6,1,2,3.970307906,0.995645567,381.4567765,1
23703,7,115,4,0,1,4.605881047,0.796699581,427.7995129,0
23704,7,303,3,0,1,4.171556551,0.753968672,214.8588423,1
23705,10,147,1,1,1,4.726463478,0.903368588,257.4813938,0
23706,9,298,5,1,1,4.803267878,0.969108924,246.7924647,1
23707,7,34,7,1,2,3.656058925,0.667621038,378.8451583,0
23708,6,133,1,1,1,4.574969889,0.732513463,282.2690854,0
23709,7,353,4,0,1,4.67409111,0.688799572,379.6846918,0
23710,5,266,1,1,1,4.05755757,0.951605556,257.026676,0
23711,5,249,5,1,3,4.72831244,0.955724887,592.0937561,0
23712,4,51,3,1,2,4.533140738,0.466709592,388.5660136,0
23713,10,357,1,0,2,4.93019427,0.70452673,482.0856577,0
23714,1,56,1,1,2,4.727657174,0.27993963,349.3745425,0
23715,2,20,7,0,2,4.479059639,0.746617021,395.7094405,0
23716,9,218,2,0,1,4.690715465,0.559603976,206.0572343,0
23717,1,247,3,1,1,4.334865737,0.278798839,274.3304835,0
23718,10,91,1,1,2,4.644339465,0.632900964,381.4650747,0
23719,10,169,2,1,2,4.999204285,0.823082533,403.0060157,0
23720,7,327,6,1,2,4.87211587,0.735664685,376.5244346,1
23721,8,317,3,0,2,4.494658226,0.855509262,362.7234748,0
23722,8,68,6,0,1,4.861664172,0.932364405,233.1377666,0
23723,6,214,5,0,1,3,0.643125987,206.0351212,0
23724,8,5,6,1,1,3.715166381,0.917233022,207.1787743,0
23725,1,135,3,1,1,4.651817749,0.940768399,352.2980198,0
23726,4,335,7,1,2,4.672587552,0.985945306,484.18485,0
23727,4,188,7,0,3,4.950868048,0.435241674,381.0546832,0
23728,7,114,3,1,1,4.276297744,0.708207726,257.3532834,0
23729,8,249,5,1,2,3.436020841,0.943139483,227.8460925,0
23730,9,85,2,1,1,4.706854935,0.684795856,196.4802854,0
23731,7,39,5,0,2,4.812547411,0.6169277,298.9916319,0
23732,4,347,5,1,2,4.899444432,0.882534683,502.3282367,0
23733,6,120,2,1,1,4.997100406,0.805815746,211.026063,1
23734,8,271,6,1,1,4.946253336,0.923718553,344.0715641,1
23735,10,228,5,1,2,4.620910684,0.881488248,418.0223144,1
23736,1,138,6,1,2,4.306825556,0.921295677,445.420883,0
23737,8,286,7,0,1,4.730130134,0.416957151,209.1409235,0
23738,1,24,4,1,1,4.957115732,0.967564944,337.3090246,0
23739,8,204,2,1,1,4.639110409,0.608995218,210.9534633,0
23740,3,188,7,1,2,3.987994049,0.978355353,295.3913399,0
23741,4,135,3,1,2,4.645556868,0.785586129,296.6197756,1
23742,4,278,6,1,1,4.945227941,0.88797385,311.2809161,0
23743,4,110,6,0,2,4.461965268,0.974118537,379.1704493,1
23744,2,313,6,1,2,4.842282295,0.735202336,490.2172438,0
23745,6,133,1,1,2,4.817419928,0.629989934,369.9897984,0
23746,7,305,5,1,2,4.348541028,0.492091497,251.4261614,1
23747,5,102,5,1,1,4.280759668,0.409888908,263.578184,0
23748,8,197,2,1,3,4.469797751,0.978058556,394.5821104,0
23749,10,190,2,1,2,4.948850197,0.957525028,259.2204243,1
23750,8,279,7,1,2,4.766624431,0.858504835,378.0910856,1
23751,8,355,6,1,1,3.784888723,0.530089751,341.5643163,0
23752,5,220,4,1,1,4.818015336,0.87195658,269.605854,0
23753,5,259,1,1,3,4.575677645,0.872579729,404.7689649,0
23754,7,161,1,0,2,4.710380039,0.407491004,428.3724867,0
23755,1,175,1,1,2,4.427743747,0.95781145,414.3513795,0
23756,9,302,2,1,1,3.831259271,0.974968503,141.5095942,0
23757,8,83,7,0,2,4.981916392,0.902912733,386.7601174,0
23758,6,364,1,0,1,4.917547516,0.928250178,315.0722265,0
23759,4,180,6,1,1,4.848426913,0.96947753,397.0492099,0
23760,6,292,6,1,1,4.175449265,0.457045554,195.7846787,0
23761,10,257,6,1,1,4.887936834,0.664889714,404.750341,0
23762,4,178,4,1,2,4.820378604,0.787672088,408.3881922,0
23763,1,101,4,1,1,4.421454494,0.956968722,263.501877,1
23764,10,124,6,1,1,4.736623351,0.628803298,330.8403986,0
23765,9,139,7,0,2,4.795140837,0.898460224,295.8405052,1
23766,5,263,5,1,2,4.747365228,0.560686162,395.4160894,0
23767,2,305,5,1,2,4.879900192,0.642291538,323.2478058,0
23768,6,43,2,1,1,4.81303967,0.383266024,304.7052281,0
23769,9,114,3,1,1,4.760090021,0.592613574,279.8952574,0
23770,5,52,4,1,1,4.288814253,0.955153219,314.5552455,1
23771,8,288,2,1,1,4.771000268,0.985858524,299.4293613,1
23772,4,250,6,1,2,4.801632406,0.917153829,497.3897526,0
23773,7,9,3,1,2,4.525341985,0.606903204,230.4303455,1
23774,7,343,1,1,1,4.513547102,0.189763195,149.7422352,1
23775,2,65,3,1,2,4.487401068,0.685055188,231.8309049,0
23776,1,146,7,0,2,4.790860016,0.37901791,306.0234319,1
23777,1,226,3,1,1,4.93694039,0.74044876,231.1042143,0
23778,9,306,6,0,1,4.891323233,0.568341545,405.831331,0
23779,6,277,5,1,2,3.858958621,0.752721101,384.1916891,0
23780,8,135,3,1,1,4.979681418,0.951240367,259.9607947,1
23781,10,358,2,1,1,4.909993647,0.760025591,311.5232792,0
23782,3,62,7,1,1,4.922184748,0.763672352,314.1826929,0
23783,10,147,1,1,1,3.989972319,0.658572818,249.484696,0
23784,6,155,2,1,1,4.632442142,0.803014585,264.4797802,0
23785,9,320,6,1,1,4.532143546,0.918276501,359.8690433,0
23786,3,111,7,1,2,4.776410371,0.833305521,389.9150017,0
23787,5,59,4,1,2,4.717233191,0.991935843,360.2382893,0
23788,3,73,4,1,1,4.701549146,0.339358648,240.4802538,1
23789,8,75,6,0,2,4.973244766,0.660504912,382.4783222,0
23790,9,129,4,1,2,4.083761396,0.908623316,320.421958,1
23791,5,358,2,1,3,4.142640348,0.840902204,291.619923,1
23792,1,83,7,1,1,4.389114466,0.571709373,252.7060601,0
23793,3,132,7,1,1,4.527897746,0.748057055,280.8510874,0
23794,9,136,4,1,2,4.853774115,0.447441269,341.6372803,1
23795,7,44,3,1,1,4.672198074,0.730511485,211.9537821,0
23796,2,317,3,1,1,4.557082533,0.852386465,314.169926,0
23797,9,281,2,0,1,4.898196834,0.826598044,254.0482219,0
23798,4,263,5,1,1,4.831079516,0.968746153,486.2435084,0
23799,8,361,5,1,1,4.66901489,0.979738498,241.1935829,1
23800,6,363,7,0,1,4.638536099,0.973471521,364.9141949,0
23801,9,343,1,1,1,4.98165382,0.763062911,281.3803861,0
23802,5,38,4,1,1,4.874175323,0.656749878,268.166511,0
23803,5,287,1,0,1,4.682368057,0.976562033,359.7840795,0
23804,10,237,7,1,2,4.125102991,0.885761182,392.9953207,0
23805,4,314,7,1,1,4.55431241,0.694695366,268.8357613,1
23806,8,204,2,1,1,4.905992251,0.312888357,165.5707456,0
23807,10,140,1,1,2,4.971261557,0.517878537,318.2965805,0
23808,4,297,4,0,1,4.656405675,0.897357436,371.6700845,0
23809,6,118,7,1,2,4.472007597,0.425815949,273.9292974,1
23810,1,227,4,1,2,4.912648961,0.836166999,419.6784737,1
23811,4,244,7,0,3,4.856973914,0.841546049,450.9852336,1
23812,3,182,1,1,2,4.969843445,0.436751693,356.3117374,1
23813,1,23,3,1,1,4.753758116,0.576460598,175.7800056,0
23814,4,99,2,0,1,4.162808168,0.640112203,162.6530732,1
23815,3,232,2,1,1,4.030325141,0.977737211,194.7811664,0
23816,1,21,1,1,2,4.869105203,0.924763217,450.6420875,0
23817,3,290,4,1,2,4.129397049,0.934521829,332.8863229,0
23818,6,85,2,1,2,4.703245143,0.363436343,315.1107335,0
23819,9,14,1,1,3,4.081349724,0.71622709,281.7297281,0
23820,6,195,7,1,2,4.985821077,0.949874856,479.0987724,0
23821,8,333,5,1,3,4.753281912,0.721381914,403.4645525,1
23822,7,43,2,1,1,4.898691449,0.679624442,284.6765551,0
23823,5,135,3,1,1,4.193071427,0.930114156,346.6436069,0
23824,10,345,3,1,2,4.779442254,0.846898574,364.4292337,0
23825,7,277,5,1,1,4.675622446,0.829828868,300.7740214,0
23826,6,32,5,1,1,4.929789504,0.453421769,234.7016629,1
23827,5,228,5,1,1,4.815380543,0.963909157,399.6439577,0
23828,7,320,6,1,2,4.640477418,0.703812746,471.0170478,0
23829,7,353,4,1,1,4.228162224,0.815414112,289.0750298,1
23830,1,304,4,1,2,4.917839745,0.601765229,423.9208433,1
23831,4,342,7,1,2,3.917609057,0.966079031,330.1303244,0
23832,8,341,6,1,3,4.188334419,0.84233098,456.3392841,1
23833,10,42,1,1,1,4.261920138,0.957774221,292.3419477,0
23834,4,220,4,1,1,4.991216497,0.58470205,280.647877,0
23835,6,42,1,0,1,4.426188801,0.765030397,308.9499665,1
23836,5,65,3,1,1,4.935133148,0.969909788,260.6034223,1
23837,10,279,7,1,2,4.808656297,0.985872504,350.3181286,0
23838,6,314,7,1,2,4.387619138,0.982725294,330.6802855,0
23839,8,201,6,1,1,4.590590724,0.892113971,329.2737618,0
23840,5,44,3,1,1,4.848599452,0.503590373,325.5758573,0
23841,4,139,7,0,4,3.758949305,0.613572808,437.7412577,0
23842,9,359,3,1,1,4.94398781,0.615190261,194.6736993,0
23843,1,217,1,1,1,4.936647205,0.689046491,271.7334541,1
23844,9,143,4,1,1,4.594637709,0.51293253,319.2388235,0
23845,7,79,3,1,2,4.178790767,0.616185364,279.2099072,0
23846,9,170,3,1,1,4.318343717,0.543520996,301.5943189,0
23847,3,55,7,1,1,4.590321892,0.534191705,216.8406531,1
23848,10,238,1,1,1,4.359028222,0.671123343,271.9825981,0
23849,10,132,7,1,1,4.680558402,0.778995377,314.9008811,0
23850,1,97,7,1,1,3.467458392,0.711184168,278.2482644,0
23851,4,332,4,1,1,4.684502885,0.649246354,309.034419,1
23852,3,234,4,1,3,4.333447691,0.712916122,365.4054705,0
23853,4,189,1,1,1,4.933056906,0.8964582,272.9036339,0
23854,3,248,4,0,2,3.999958796,0.71961812,239.9870703,0
23855,2,221,5,0,1,4.267483659,0.792519386,266.9853267,1
23856,10,238,1,1,2,4.854840426,0.706334654,288.1036618,1
23857,5,318,4,1,3,4.775975525,0.422819657,363.5806219,0
23858,4,329,1,1,1,4.926256572,0.495497868,349.6636891,0
23859,9,148,2,0,1,4.150431201,0.476722084,179.2785388,0
23860,6,96,6,1,2,4.977253507,0.493075647,424.4244916,0
23861,7,298,5,0,3,4.927757907,0.948048824,455.8598225,0
23862,9,31,4,1,2,3,0.983845207,355.7550422,0
23863,10,304,4,1,2,4.347928022,0.693527853,399.2898009,0
23864,6,201,6,1,2,4.490329552,0.785994808,442.9023172,0
23865,8,149,3,1,1,4.942685713,0.141166676,273.4281381,0
23866,6,23,3,1,2,4.841999724,0.62524173,408.7220017,0
23867,7,119,1,1,2,4.736639174,0.261205367,482.7194324,0
23868,4,273,1,1,2,4.146894219,0.601344568,405.2325784,0
23869,10,77,1,1,1,4.064896949,0.423840774,163.0111803,0
23870,2,57,2,1,1,3.3981481,0.960371494,160.7327052,0
23871,10,230,7,0,1,4.332617146,0.996909435,251.5993566,1
23872,8,278,6,1,2,4.473591992,0.984899783,521.8776964,0
23873,5,333,5,1,2,4.008896897,0.657203056,371.9511041,0
23874,7,71,2,1,1,4.759865078,0.937876083,322.2607564,0
23875,7,125,7,1,1,3.605747118,0.293051536,271.999068,0
23876,8,84,1,1,2,4.938904965,0.659565942,463.2353677,0
23877,3,175,1,1,1,4.232428394,0.890680528,229.5478043,1
23878,4,166,6,1,1,4.97290971,0.939974352,480.3277423,0
23879,7,295,2,1,1,4.768274101,0.830750214,272.8495485,0
23880,1,260,2,1,1,4.734302632,0.376102279,259.8398427,0
23881,8,64,2,1,1,3.520605695,0.796774918,80,0
23882,4,13,7,1,1,4.373131577,0.916697767,166.4531885,1
23883,7,315,1,0,2,4.088149032,0.809527515,330.2826868,1
23884,1,168,1,1,1,4.433286627,0.951110858,341.1911464,0
23885,7,5,6,1,1,4.629602503,0.683764884,236.1535703,1
23886,5,23,3,0,2,3.989160504,0.890140166,366.5373799,0
23887,6,39,5,0,1,4.969345363,0.898021912,251.8674531,1
23888,6,312,5,1,1,4.767443492,0.725904016,383.1508968,0
23889,8,218,2,1,1,4.762713814,0.929351678,146.583516,1
23890,2,48,7,1,1,3.860751585,0.91365155,239.0527225,0
23891,1,69,7,1,2,4.823982857,0.729265936,335.2183837,0
23892,1,240,3,1,4,4.484910488,0.649971105,382.4525999,1
23893,5,102,5,1,3,4.497254157,0.96012154,483.4696588,0
23894,8,315,1,1,2,4.771841851,0.83247016,353.3834529,0
23895,3,10,4,1,1,4.590142254,0.728363175,373.2634624,0
23896,8,227,4,0,4,4.493866429,0.939400158,676.1336744,0
23897,3,289,3,1,1,4.23060003,0.702113964,181.9408109,0
23898,10,227,4,1,1,4.165891462,0.811832504,353.7752678,0
23899,1,160,7,0,1,4.5587104,0.643435207,194.147548,1
23900,10,58,3,1,4,3.760432331,0.925845578,362.9843685,1
23901,7,75,6,1,1,4.735321379,0.821447694,303.0086722,0
23902,10,32,5,0,1,4.981772699,0.496108969,274.7412423,0
23903,2,173,6,1,1,4.97205948,0.841961947,393.4970794,0
23904,7,101,4,1,2,4.785419292,0.363128278,499.4577885,0
23905,7,94,4,1,1,3,0.675653498,255.6805577,0
23906,9,299,6,1,3,4.741562691,0.997581285,446.9746397,1
23907,8,355,6,1,1,3.704204218,0.962808914,359.9352567,0
23908,10,287,1,1,1,4.924882474,0.849257938,281.8706653,0
23909,2,13,7,1,2,4.720343298,0.637823598,288.8798837,1
23910,4,266,1,1,2,4.551878259,0.924013381,477.6586524,0
23911,8,271,6,1,1,4.796256185,0.413284348,352.9540595,0
23912,3,204,2,1,1,4.873558218,0.717633947,172.2884282,0
23913,7,218,2,1,1,4.696883358,0.879819635,257.1047777,0
23914,9,187,6,0,1,4.717013958,0.696774353,323.1785017,0
23915,10,194,6,1,2,4.707380759,0.812784188,305.269992,1
23916,3,10,4,0,3,4.978900152,0.948707123,511.7099285,0
23917,7,353,4,1,2,4.553676988,0.535339032,267.4574485,1
23918,3,301,1,1,1,4.697674744,0.681558985,289.4102724,0
23919,4,331,3,1,1,4.893538559,0.525626754,254.7024679,1
23920,9,217,1,0,1,4.86831821,0.44166384,344.3525709,0
23921,1,158,5,1,2,4.75031685,0.200372332,306.2377367,0
23922,2,176,2,1,1,4.956066937,0.952915911,275.56808,0
23923,1,198,3,0,1,3.932692057,0.426915431,99.09771455,1
23924,4,265,7,1,2,4.970173551,0.683614253,485.6928188,0
23925,4,88,5,1,1,4.990946726,0.721734552,257.715296,0
23926,5,201,6,1,2,4.880927443,0.72517333,407.9217442,0
23927,4,134,2,1,1,4.756433883,0.900617723,253.742769,0
23928,2,48,7,1,2,4.999538718,0.885145714,379.361373,0
23929,9,127,2,1,2,4.56708557,0.707003185,211.7102539,1
23930,6,173,6,0,2,4.991601366,0.921168265,370.1873306,1
23931,10,313,6,1,1,4.453449228,0.662017651,339.7593523,0
23932,2,51,3,1,1,4.968118231,0.999594823,196.7231668,1
23933,9,165,5,1,1,4.74398397,0.651784517,257.5855608,0
23934,3,133,1,0,1,4.866016637,0.320097477,228.2164629,0
23935,2,277,5,0,1,4.986806439,0.366024977,323.5785793,0
23936,9,36,2,1,2,4.494747752,0.541185184,268.1763364,1
